timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1591257211675,79,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-88,text,true,,455,473,18,18,http://10.10.60.7/api/select,79,0,0
1591257211686,74,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-98,text,true,,455,473,18,18,http://10.10.60.7/api/select,74,0,0
1591257211687,73,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-86,text,true,,455,473,18,18,http://10.10.60.7/api/select,73,0,0
1591257211675,92,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-100,text,true,,455,473,18,18,http://10.10.60.7/api/select,92,0,0
1591257211448,331,Login,200,OK,jp@gc - Ultimate Thread Group 1-84,text,true,,1171,836,18,18,http://10.10.60.7/api/login,331,0,142
1591257211756,89,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-92,text,true,,455,473,18,18,http://10.10.60.7/api/select,89,0,0
1591257211292,552,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-96,text,true,,328,529,18,18,http://10.10.60.7/api/select,552,0,0
1591257211239,605,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-97,text,false,Test failed: text expected to contain /200/,328,479,18,18,http://10.10.60.7/api/select,605,0,0
1591257211591,253,Login,200,OK,jp@gc - Ultimate Thread Group 1-91,text,true,,1190,836,18,18,http://10.10.60.7/api/login,253,0,48
1591257211762,83,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-98,text,true,,436,473,18,18,http://10.10.60.7/api/select,83,0,0
1591257211150,694,Login,200,OK,jp@gc - Ultimate Thread Group 1-85,text,false,Expected to find an object with property ['token'] in path $['entries'] but found 'null'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,337,836,18,18,http://10.10.60.7/api/login,694,0,87
1591257211762,85,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-86,text,true,,436,473,18,18,http://10.10.60.7/api/select,85,0,0
1591257211768,79,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-100,text,true,,455,473,18,18,http://10.10.60.7/api/select,79,0,0
1591257211299,569,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-95,text,true,,328,529,18,18,http://10.10.60.7/api/select,569,0,0
1591257211781,100,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-84,text,true,,436,529,18,18,http://10.10.60.7/api/select,99,0,0
1591257211846,62,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-92,text,true,,455,473,18,18,http://10.10.60.7/api/select,62,0,0
1591257211846,69,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-96,text,true,,455,473,18,18,http://10.10.60.7/api/select,69,0,0
1591257211870,51,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-95,text,true,,455,473,18,18,http://10.10.60.7/api/select,51,0,0
1591257211847,74,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-86,text,true,,455,473,18,18,http://10.10.60.7/api/select,74,0,0
1591257211847,80,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-100,text,true,,455,473,18,18,http://10.10.60.7/api/select,80,0,0
1591257211415,511,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-99,text,true,,328,529,18,18,http://10.10.60.7/api/select,511,0,0
1591257211734,208,Login,200,OK,jp@gc - Ultimate Thread Group 1-90,text,true,,1190,836,18,18,http://10.10.60.7/api/login,208,0,39
1591257211915,58,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-96,text,true,,455,473,18,18,http://10.10.60.7/api/select,58,0,0
1591257211909,70,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-92,text,true,,455,473,18,18,http://10.10.60.7/api/select,70,0,0
1591257211921,74,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-95,text,true,,455,473,18,18,http://10.10.60.7/api/select,73,0,0
1591257211927,68,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-99,text,true,,455,473,18,18,http://10.10.60.7/api/select,67,0,0
1591257211921,75,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-86,text,true,,455,473,18,18,http://10.10.60.7/api/select,75,0,0
1591257211927,78,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-100,text,true,,455,473,18,18,http://10.10.60.7/api/select,78,0,0
1591257211756,482,Login,200,OK,jp@gc - Ultimate Thread Group 1-88,text,true,,1171,836,19,19,http://10.10.60.7/api/login,482,0,80
1591257211846,397,Login,200,OK,jp@gc - Ultimate Thread Group 1-97,text,true,,1171,836,19,19,http://10.10.60.7/api/login,397,0,56
1591257211846,397,Login,200,OK,jp@gc - Ultimate Thread Group 1-98,text,true,,1171,836,19,19,http://10.10.60.7/api/login,397,0,56
1591257211591,744,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-89,text,false,Test failed: text expected to contain /200/,310,479,19,19,http://10.10.60.7/api/select,744,0,0
1591257211697,638,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-94,text,false,Test failed: text expected to contain /200/,310,479,19,19,http://10.10.60.7/api/select,638,0,0
1591257211995,346,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-99,text,true,,436,473,19,19,http://10.10.60.7/api/select,346,0,0
1591257211686,654,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-93,text,false,Test failed: text expected to contain /200/,310,479,19,19,http://10.10.60.7/api/select,654,0,0
1591257211995,352,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-95,text,true,,436,473,19,19,http://10.10.60.7/api/select,352,0,0
1591257211973,374,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-96,text,true,,436,473,19,19,http://10.10.60.7/api/select,374,0,0
1591257211729,618,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-87,text,true,,310,529,19,19,http://10.10.60.7/api/select,618,0,0
1591257211997,444,Login,200,OK,jp@gc - Ultimate Thread Group 1-86,text,true,,1171,836,20,20,http://10.10.60.7/api/login,444,0,45
1591257212005,445,Login,200,OK,jp@gc - Ultimate Thread Group 1-100,text,true,,1171,836,20,20,http://10.10.60.7/api/login,445,0,57
1591257211846,604,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-91,text,true,,310,529,20,20,http://10.10.60.7/api/select,604,0,0
1591257211881,570,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-84,text,false,Test failed: text expected to contain /200/,310,479,20,20,http://10.10.60.7/api/select,570,0,0
1591257211751,700,Login,200,OK,jp@gc - Ultimate Thread Group 1-83,text,false,Expected to find an object with property ['token'] in path $['entries'] but found 'null'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,319,836,20,20,http://10.10.60.7/api/login,700,0,85
1591257212342,112,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-99,text,true,,436,473,20,20,http://10.10.60.7/api/select,112,0,0
1591257212050,404,Login,200,OK,jp@gc - Ultimate Thread Group 1-82,text,true,,1171,836,20,20,http://10.10.60.7/api/login,404,0,45
1591257212348,193,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-96,text,true,,436,473,20,20,http://10.10.60.7/api/select,193,0,0
1591257212348,193,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-87,text,true,,436,473,20,20,http://10.10.60.7/api/select,193,0,0
1591257212348,193,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-95,text,true,,436,473,20,20,http://10.10.60.7/api/select,193,0,0
1591257211942,599,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-90,text,true,,310,529,20,20,http://10.10.60.7/api/select,599,0,0
1591257212342,393,Login,200,OK,jp@gc - Ultimate Thread Group 1-93,text,true,,1171,836,21,21,http://10.10.60.7/api/login,393,0,46
1591257212336,399,Login,200,OK,jp@gc - Ultimate Thread Group 1-94,text,true,,1171,836,21,21,http://10.10.60.7/api/login,399,0,52
1591257212336,399,Login,200,OK,jp@gc - Ultimate Thread Group 1-89,text,true,,1171,836,21,21,http://10.10.60.7/api/login,399,0,52
1591257212450,389,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-91,text,true,,436,473,21,21,http://10.10.60.7/api/select,389,0,0
1591257212454,414,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-99,text,true,,436,473,21,21,http://10.10.60.7/api/select,414,0,0
1591257212350,518,Login,200,OK,jp@gc - Ultimate Thread Group 1-81,text,true,,1171,836,21,21,http://10.10.60.7/api/login,518,0,76
1591257212452,416,Login,200,OK,jp@gc - Ultimate Thread Group 1-84,text,true,,1171,836,21,21,http://10.10.60.7/api/login,416,0,58
1591257211846,1022,Login,200,OK,jp@gc - Ultimate Thread Group 1-85,text,false,Expected to find an object with property ['token'] in path $['entries'] but found 'null'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,319,836,21,21,http://10.10.60.7/api/login,1022,0,56
1591257212542,418,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-96,text,true,,436,473,22,22,http://10.10.60.7/api/select,418,0,0
1591257212542,418,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-87,text,true,,436,473,22,22,http://10.10.60.7/api/select,418,0,0
1591257212452,508,Login,200,OK,jp@gc - Ultimate Thread Group 1-83,text,true,,1171,836,22,22,http://10.10.60.7/api/login,508,0,58
1591257212542,418,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-95,text,true,,436,473,22,22,http://10.10.60.7/api/select,418,0,0
1591257212542,418,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-90,text,true,,436,473,22,22,http://10.10.60.7/api/select,418,0,0
1591257211979,981,Login,200,OK,jp@gc - Ultimate Thread Group 1-92,text,false,Expected to find an object with property ['token'] in path $['entries'] but found 'null'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,319,836,22,22,http://10.10.60.7/api/login,981,0,31
1591257212243,724,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-98,text,true,,310,529,22,22,http://10.10.60.7/api/select,723,0,0
1591257212239,728,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-88,text,true,,310,529,22,22,http://10.10.60.7/api/select,727,0,0
1591257212839,451,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-91,text,true,,436,473,23,23,http://10.10.60.7/api/select,451,0,0
1591257212869,421,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-99,text,true,,436,473,23,23,http://10.10.60.7/api/select,421,0,0
1591257212652,638,Login,200,OK,jp@gc - Ultimate Thread Group 1-80,text,true,,1171,836,23,23,http://10.10.60.7/api/login,638,0,83
1591257212243,1047,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-97,text,true,,310,529,23,23,http://10.10.60.7/api/select,1047,0,0
1591257212960,445,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-90,text,true,,455,473,23,23,http://10.10.60.7/api/select,445,0,0
1591257212960,446,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-87,text,true,,455,473,23,23,http://10.10.60.7/api/select,445,0,0
1591257212442,963,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-86,text,true,,310,529,23,23,http://10.10.60.7/api/select,963,0,0
1591257212967,439,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-98,text,true,,455,473,23,23,http://10.10.60.7/api/select,439,0,0
1591257212454,951,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-82,text,true,,310,529,23,23,http://10.10.60.7/api/select,951,0,0
1591257212967,439,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-88,text,true,,455,473,23,23,http://10.10.60.7/api/select,439,0,0
1591257212450,955,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-100,text,true,,310,529,23,23,http://10.10.60.7/api/select,955,0,0
1591257213290,117,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-97,text,true,,455,473,23,23,http://10.10.60.7/api/select,117,0,0
1591257213290,117,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-91,text,true,,455,473,23,23,http://10.10.60.7/api/select,117,0,0
1591257212736,680,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-94,text,true,,328,529,23,23,http://10.10.60.7/api/select,680,0,0
1591257212869,547,Login,200,OK,jp@gc - Ultimate Thread Group 1-85,text,true,,1190,836,23,23,http://10.10.60.7/api/login,547,0,51
1591257212960,474,Login,200,OK,jp@gc - Ultimate Thread Group 1-96,text,true,,1190,836,23,23,http://10.10.60.7/api/login,474,0,47
1591257212736,705,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-93,text,true,,328,529,23,23,http://10.10.60.7/api/select,704,0,0
1591257212961,489,Login,200,OK,jp@gc - Ultimate Thread Group 1-92,text,true,,1190,836,23,23,http://10.10.60.7/api/login,488,0,46
1591257212960,495,Login,200,OK,jp@gc - Ultimate Thread Group 1-95,text,true,,1190,836,23,23,http://10.10.60.7/api/login,495,0,47
1591257213407,74,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-91,text,true,,455,473,23,23,http://10.10.60.7/api/select,73,0,0
1591257212950,530,Login,200,OK,jp@gc - Ultimate Thread Group 1-79,text,true,,1190,836,23,23,http://10.10.60.7/api/login,530,0,28
1591257213407,74,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-87,text,true,,455,473,23,23,http://10.10.60.7/api/select,73,0,0
1591257213406,80,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-98,text,true,,455,473,23,23,http://10.10.60.7/api/select,80,0,0
1591257213406,80,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-90,text,true,,455,473,23,23,http://10.10.60.7/api/select,79,0,0
1591257213406,80,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-82,text,true,,455,473,23,23,http://10.10.60.7/api/select,79,0,0
1591257213406,80,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-88,text,true,,455,473,23,23,http://10.10.60.7/api/select,80,0,0
1591257213406,87,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-100,text,true,,455,473,23,23,http://10.10.60.7/api/select,87,0,0
1591257213407,86,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-97,text,true,,455,473,23,23,http://10.10.60.7/api/select,86,0,0
1591257213406,87,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-86,text,true,,455,473,23,23,http://10.10.60.7/api/select,87,0,0
1591257213417,76,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-94,text,true,,455,473,23,23,http://10.10.60.7/api/select,76,0,0
1591257213441,57,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-93,text,true,,455,473,23,23,http://10.10.60.7/api/select,57,0,0
1591257213290,251,Login,200,OK,jp@gc - Ultimate Thread Group 1-99,text,true,,1190,836,23,23,http://10.10.60.7/api/login,251,0,117
1591257213493,60,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-94,text,true,,455,473,24,24,http://10.10.60.7/api/select,60,0,0
1591257213486,67,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-98,text,true,,455,473,24,24,http://10.10.60.7/api/select,67,0,0
1591257213486,67,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-82,text,true,,455,473,24,24,http://10.10.60.7/api/select,67,0,0
1591257213486,68,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-88,text,true,,455,473,24,24,http://10.10.60.7/api/select,68,0,0
1591257213493,61,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-100,text,true,,455,473,24,24,http://10.10.60.7/api/select,61,0,0
1591257213481,73,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-91,text,true,,455,473,24,24,http://10.10.60.7/api/select,73,0,0
1591257213486,72,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-90,text,true,,455,473,24,24,http://10.10.60.7/api/select,68,0,0
1591257213493,66,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-97,text,true,,455,473,24,24,http://10.10.60.7/api/select,66,0,0
1591257213493,66,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-86,text,true,,455,473,24,24,http://10.10.60.7/api/select,66,0,0
1591257213498,61,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-93,text,true,,455,473,24,24,http://10.10.60.7/api/select,61,0,0
1591257213554,90,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-88,text,true,,455,473,24,24,http://10.10.60.7/api/select,90,0,0
1591257213481,163,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-87,text,true,,455,473,24,24,http://10.10.60.7/api/select,163,0,59
1591257213559,86,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-93,text,true,,455,473,24,24,http://10.10.60.7/api/select,86,0,0
1591257213554,91,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-82,text,true,,455,473,24,24,http://10.10.60.7/api/select,91,0,0
1591257213554,92,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-94,text,true,,455,473,24,24,http://10.10.60.7/api/select,92,0,0
1591257213554,92,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-100,text,true,,455,473,24,24,http://10.10.60.7/api/select,92,0,0
1591257213559,88,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-86,text,true,,455,473,24,24,http://10.10.60.7/api/select,88,0,0
1591257213559,88,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-90,text,true,,455,473,24,24,http://10.10.60.7/api/select,88,0,0
1591257213554,103,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-98,text,true,,455,473,24,24,http://10.10.60.7/api/select,93,0,0
1591257213559,99,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-97,text,true,,455,473,24,24,http://10.10.60.7/api/select,99,0,0
1591257213541,148,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-99,text,true,,455,529,24,24,http://10.10.60.7/api/select,148,0,0
1591257213644,65,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-88,text,true,,455,473,24,24,http://10.10.60.7/api/select,65,0,0
1591257213658,60,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-98,text,true,,455,473,24,24,http://10.10.60.7/api/select,59,0,0
1591257213646,72,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-94,text,true,,455,473,24,24,http://10.10.60.7/api/select,72,0,0
1591257213647,71,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-86,text,true,,455,473,24,24,http://10.10.60.7/api/select,70,0,0
1591257213646,72,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-93,text,true,,455,473,24,24,http://10.10.60.7/api/select,72,0,0
1591257213647,72,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-100,text,true,,455,473,24,24,http://10.10.60.7/api/select,72,0,0
1591257213646,90,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-82,text,true,,455,473,24,24,http://10.10.60.7/api/select,90,0,0
1591257213658,78,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-97,text,true,,455,473,24,24,http://10.10.60.7/api/select,78,0,0
1591257212736,1000,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-89,text,true,,328,529,24,24,http://10.10.60.7/api/select,1000,0,0
1591257212869,867,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-81,text,true,,328,529,24,24,http://10.10.60.7/api/select,867,0,0
1591257212869,886,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-84,text,true,,328,529,24,24,http://10.10.60.7/api/select,886,0,0
1591257212960,826,Get Wallet,200,OK,jp@gc - Ultimate Thread Group 1-83,text,true,,328,529,24,24,http://10.10.60.7/api/select,825,0,0
1591257213718,83,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-94,text,true,,455,473,24,24,http://10.10.60.7/api/select,83,0,0
1591257213737,64,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-81,text,true,,455,473,24,24,http://10.10.60.7/api/select,64,0,0
1591257213554,247,Login,200,OK,jp@gc - Ultimate Thread Group 1-91,text,true,,1190,836,24,24,http://10.10.60.7/api/login,247,0,90
1591257213718,89,Add transaction,200,OK,jp@gc - Ultimate Thread Group 1-93,text,true,,455,473,24,24,http://10.10.60.7/api/select,89,0,0
